celltype,AAV_ID,n,mean,sd,median,IQR_lower,IQR_upper
aNSC,AAV9_A2,3,0.2750043691779896,0.06806814851461541,0.2609509377883194,0.2380053851536599,0.30497663750748416
aNSC,AAV1_P5,3,0.11336420734876981,0.1266380042810302,0.05040000381752538,0.040474630821067295,0.15477168211085013
aNSC,AAVAH4-N9,3,0.10930989436594593,0.15420185619684013,0.042194683231885785,0.02111702822588,0.1639451549389818
aNSC,AAV1wt,3,0.06624096417612173,0.10413865728215507,0.012397606622162348,0.006222285555077522,0.09933796402018626
aNSC,AAV9_P4,3,0.06575804074821491,0.08160900140242036,0.03956548420482395,0.020013308660328594,0.09840649456440574
aNSC,AAV7_A2,3,0.06167732845441633,0.05333995240653512,0.08980778810455779,0.04498412171292223,0.09243576502098116
aNSC,AAV5_A2,3,0.05716193297155942,0.09877484882837878,2.025261496099234e-4,1.342610308175403e-4,0.08570990150132655
aNSC,AAV9_A6,3,0.044075912019509784,0.03890325183227554,0.05699900644569146,0.02867735239882694,0.06593601885328346
aNSC,AAV7_A1,3,0.03769111434199459,0.032490862168375975,0.055238152869534665,0.027718798414941518,0.05643694953281771
aNSC,AAV7_P2,3,0.025655941806802664,0.044362535888068884,5.990177601863247e-5,4.322158037823724e-5,0.03847064201783508
aNSC,AAVrh10_A2,3,0.024591909441281593,0.042216972779681075,3.661607562813349e-4,2.1807878618168472e-4,0.03685286575388137
aNSC,AAV1_P4,3,0.015145742878308015,0.020150887282149903,0.00728824056121547,0.0036977893711036876,0.02266494522696607
aNSC,AAV8_P5,3,0.013207551082966246,0.02286605121672925,6.177480350444905e-6,5.830259205900023e-6,0.01980858510541869
aNSC,AAV8_P4,3,0.01039206626197314,0.017960298795662945,3.775529876249297e-5,2.2686567204812953e-5,0.015584290475136145
aNSC,AAV7_P4,3,0.010192796687730434,0.013168128141252637,0.005366529083681057,0.0027426339777105262,0.015229825595725653
aNSC,AAV5_A6,3,0.009262133342122229,0.015254070046433631,8.644959461317546e-4,4.583146678074196e-4,0.013867133318441803
aNSC,AAVpo1_A2,3,0.008783589190265095,0.015118863560732436,6.930694336055249e-5,5.471331010138415e-5,0.013155323946976534
aNSC,AAVAH4-3,3,0.008138688869053886,0.014088315628202034,4.969775979068875e-6,4.796049301448587e-6,0.012205722142268914
aNSC,AAV7_P5,3,0.00734978384460716,0.012660069323823015,5.850386800109628e-5,4.0496806194324054e-5,0.011013430894716963
aNSC,AAVB1,3,0.007120433605350535,0.012216727761798104,7.626259533893678e-5,6.71045252720797e-5,0.010651677180423192
aNSC,AAV1_A6,3,0.005660002344323036,0.009728966976918732,4.661399289943811e-5,4.2981032881157406e-5,0.008470329480053116
aNSC,AAVJEA3-H4,3,0.005054821380205254,0.008719922052220478,3.007821964000569e-5,2.0375152886352908e-5,0.007576896027241531
aNSC,AAVAH3-5,3,0.0043966727394663925,0.007585113570647002,2.4539366705947068e-5,1.7407313491002733e-5,0.00658987147906156
aNSC,AAV9wt,3,0.004362653857967852,0.007525379969982938,2.827759472579402e-5,1.787785537800206e-5,0.006540241728936674
aNSC,AAVJEA3-S7,3,0.0032194830681208943,0.0055723155370460105,2.7272849190825583e-6,2.305202027154897e-6,0.004828283042613728
aNSC,AAV7_A6,3,0.0030335325739348465,0.00514859823314734,1.0392614009142313e-4,6.109087802827018e-5,0.004541171052919711
aNSC,AAV6wt,3,0.0022768845912283556,0.003916455707232645,2.2667806768220157e-5,1.572139101308324e-5,0.00341093939921356
aNSC,AAV9_K3,3,0.0011837260284494945,0.002049456388941882,5.845851668566024e-7,4.7183239221029674e-7,0.0017754095028654597
aNSC,AAV9_A1,3,7.617692649516926e-5,1.4882993860862106e-5,7.38908600961476e-5,6.823004665729285e-5,8.298077313353486e-5
aNSC,AAV7wt,3,6.375239457871224e-5,2.5870467976952055e-5,5.604863221825228e-5,4.932875272529815e-5,7.432415525189636e-5
aNSC,AAV9_P5,3,6.237998609017823e-5,2.978840665932797e-5,7.270246096495331e-5,5.075291274043401e-5,7.916829687730999e-5
aNSC,AAVJEA2-H8,3,5.021237090412801e-5,1.564200060669725e-5,5.142385003934755e-5,4.2711853255083415e-5,5.8318628120782376e-5
aNSC,AAVpo1_A6,3,4.7633301962495565e-5,1.7433719642025286e-5,4.432219594264901e-5,3.820738593129425e-5,5.54036649837736e-5
aNSC,AAV4_P4,3,3.9007178964414713e-5,2.236265366881342e-5,4.5317641436385886e-5,2.974249516469084e-5,5.142709400012418e-5
aNSC,AAVAH3-N6,3,2.9712076967650162e-5,5.14628269063671e-5,0,0,4.456811545147524e-5
aNSC,AAVrh10_P4,3,2.8773232215797264e-5,3.832552834448684e-5,8.804378199834913e-6,6.679996996343649e-6,4.0882040427269706e-5
aNSC,AAV1_A2,3,2.7593512584777116e-5,1.2154340146589347e-5,2.3417268952504615e-5,2.074757210535625e-5,3.235133124806173e-5
aNSC,AAVJEA2-H17,3,2.305858447546377e-5,9.012718738791918e-6,2.428001752501552e-5,1.8888728356292203e-5,2.783915711941121e-5
aNSC,AAVpo1_P4,3,2.047535045275019e-5,2.1476345359866118e-5,8.112365302548937e-6,8.075994459016972e-6,2.6693213871382782e-5
aNSC,AAVrh10_P2,3,1.8820685297769615e-5,3.2598383169001555e-5,0,0,2.8231027946654422e-5
aNSC,AAV4_A1,3,1.786510787494624e-5,1.0011242797059487e-6,1.7895979678196816e-5,1.7372442217354344e-5,1.8373209434163427e-5
aNSC,AAV4_P5,3,1.6632186262202896e-5,1.105531162623853e-6,1.664044861566593e-5,1.6081497847492043e-5,1.718700585364527e-5
aNSC,AAV2wt,3,1.4260682892874922e-5,1.5573935999225365e-6,1.3578128494930661e-5,1.3369616565322937e-5,1.4810472021454775e-5
aNSC,AAVJEA2-H11,3,1.4170248859451846e-5,3.126669892531151e-6,1.5024229486606881e-5,1.2864772124368204e-5,1.5902715908113005e-5
aNSC,AAVAH4-1,3,1.3414794945283624e-5,2.4808116412073255e-6,1.2282341297209963e-5,1.1992318997636921e-5,1.4271044068893496e-5
aNSC,AAV2_A1,3,1.2554928947019351e-5,1.2083998083584983e-6,1.3244339677340636e-5,1.2201980589592788e-5,1.3252582669606558e-5
aNSC,AAV9K449R_PHP.S,3,9.38637732059571e-6,4.045340888154378e-6,1.0533596914725868e-5,7.712461796457892e-6,1.1633902641798608e-5
aNSC,AAVAH3-3,3,8.472949413948849e-6,1.719064982871185e-6,8.473940074354656e-6,7.613664694657793e-6,9.332729463442807e-6
aNSC,AAVAH4-N4,3,8.360439262685946e-6,8.452081771028805e-7,8.239474101622949e-6,7.910852519661279e-6,8.749543425179114e-6
aNSC,AAVDJYF,3,7.4081527270430765e-6,2.7261315491468764e-6,6.8587877852718505e-6,5.928663787003411e-6,8.612959196197128e-6
aNSC,AAV6shH10,3,7.1301296407122985e-6,1.6312075683919915e-6,7.386414150629944e-6,6.386182077402085e-6,8.002219458981335e-6
aNSC,AAVAH3-N4,3,7.033008817074005e-6,2.5100705114460693e-6,6.621584986251697e-6,5.687826232027136e-6,8.17247948670972e-6
aNSC,AAV5_P5,3,6.353655518879185e-6,2.1892664264413566e-6,6.119653313849135e-6,5.205221516445167e-6,7.3850884187981786e-6
aNSC,AAV3_P4,3,4.707645701966255e-6,2.0124946384363033e-6,4.6403047675328094e-6,3.684985736030351e-6,5.696635200685436e-6
aNSC,AAVrh10_A1,3,4.089749093657208e-6,1.1465409977281086e-6,4.650446915062686e-6,3.710604349412912e-6,4.749242748604243e-6
aNSC,AAVJEA2-D7,3,3.7816942839705925e-6,2.7531401018756657e-6,2.8383692454106246e-6,2.231292388697493e-6,4.860433659963708e-6
aNSC,AAV9BI,3,3.7615123995709096e-6,1.5235819592756885e-6,3.388554468110296e-6,2.923796796764557e-6,4.412749036646955e-6
aNSC,AAV8_A1,3,3.5483282676825876e-6,3.249287250017369e-6,2.1857421042179487e-6,1.693962231378413e-6,4.7214012222544426e-6
aNSC,AAV2_7m8,3,3.4796759917939047e-6,1.908093850348111e-6,3.27160281991665e-6,2.4778746567440613e-6,4.3774407409051205e-6
aNSC,AAVJEA3-S8,3,3.266397019804593e-6,4.670418392981156e-6,1.1833076173869295e-6,5.916538086934647e-7,4.8995955297068895e-6
aNSC,AAV8_A2,3,3.1459535498144937e-6,1.7180134529780793e-6,2.699937780303628e-6,2.197435169893376e-6,3.871464044980179e-6
aNSC,AAVAH4-N12,3,2.970865328465242e-6,1.175299925455087e-6,3.645081461421685e-6,2.629418290793546e-6,3.649420432615159e-6
aNSC,AAV6.2,3,2.691305858813658e-6,9.736671221421398e-7,2.547755054949981e-6,2.1725691804818535e-6,3.1382671352136242e-6
aNSC,AAV2_MTP,3,2.4627840955956005e-6,2.3346281508085653e-6,2.023396520568319e-6,1.201232756057273e-6,3.5046416476202876e-6
aNSC,AAV8_P2,3,1.8739190331548021e-6,1.1573307356583861e-6,1.809482410046452e-6,1.2798175822514354e-6,2.435802172503994e-6
aNSC,AAVJEA3-H15,3,1.8635711147084777e-6,9.183673319888715e-7,2.251338756933713e-6,1.53312978150204e-6,2.387896269027533e-6
aNSC,AAV1_A1,3,1.5133300571789538e-6,1.0711697803537954e-6,1.979762763428574e-6,1.1338951166011523e-6,2.125981350881565e-6
aNSC,AAVpo1_P5,3,1.43934798095423e-6,7.319594643076105e-7,1.8307719741589933e-6,1.2128372498628966e-6,1.8615707086479452e-6
aNSC,AAVJEA3-D20,3,1.208168300447849e-6,2.0926088804698146e-6,0,0,1.8122524506717735e-6
aNSC,AAVJEA2-H1,3,1.1182196880600851e-6,7.150193354423277e-7,1.3654780569585282e-6,8.389330767124829e-7,1.5211354838569087e-6
aNSC,AAVDJ,3,1.0173781211360387e-6,1.0602734898416212e-6,9.362484025555743e-7,4.6812420127778713e-7,1.526067181704058e-6
aNSC,AAVAH3-N5,3,9.242650124224224e-7,1.2826497897410548e-6,3.8415447264548276e-7,1.9207723632274138e-7,1.3863975186336337e-6
aNSC,AAV6_P4,3,8.515895664233848e-7,2.7185486747723315e-7,8.907677551677539e-7,7.265194860045182e-7,9.962487412144361e-7
aNSC,AAVJEA2-D3,3,8.514328801343599e-7,1.4747250076274132e-6,0,0,1.2771493202015398e-6
aNSC,AAV5_A1,3,7.404073795279706e-7,6.945560663967358e-7,8.436732232979876e-7,4.218366116489938e-7,1.110611069291956e-6
aNSC,AAVAH4-N1,3,6.71744315262671e-7,9.916476225363064e-7,2.0453821489786163e-7,1.0226910744893082e-7,1.0076164728940066e-6
aNSC,AAV4_L1,3,6.49366588918247e-7,6.081635735631314e-7,7.425218999572478e-7,3.712609499786239e-7,9.740498833773707e-7
aNSC,AAVJEA3-D2,3,5.956340288433498e-7,5.649507638366531e-7,6.630504284166752e-7,3.315252142083376e-7,8.934510432650246e-7
aNSC,AAV3_P5,3,5.813714539848697e-7,7.052144734099626e-7,3.7826281297020603e-7,1.8913140648510301e-7,8.720571809773045e-7
aNSC,AAVJEA2-D1,3,5.078851159658552e-7,2.5854774533303527e-7,6.153679920900882e-7,4.1415058000999014e-7,6.553610899838367e-7
aNSC,AAVAH4b-10,3,4.1708736699537453e-7,4.253792906330147e-7,4.0096210043743863e-7,2.0048105021871932e-7,6.256310504930619e-7
aNSC,AAV5_P4,3,3.9932549474580883e-7,6.916520456573197e-7,0,0,5.989882421187133e-7
aNSC,AAVJEA3-D4,3,3.6550841410863024e-7,6.330791438300727e-7,0,0,5.482626211629454e-7
aNSC,AAVrh10_A6,3,2.995069377245508e-7,3.310980211147418e-7,2.4347509302620164e-7,1.2173754651310082e-7,4.4926040658682615e-7
aNSC,AAV2_L1mut2,3,2.822954468903919e-7,4.889500567595205e-7,0,0,4.234431703355879e-7
aNSC,AAVJEA3-D16,3,2.162463105450818e-7,3.7454959681339917e-7,0,0,3.243694658176227e-7
aNSC,AAVAH4-N11,3,1.946148008298619e-7,1.7250472896750455e-7,2.551568508504734e-7,1.275784254252367e-7,2.9192220124479287e-7
aNSC,AAV3wt,3,1.527555335237362e-7,2.6458034520040195e-7,0,0,2.2913330028560428e-7
aNSC,AAVAH3-N10,3,1.4027568823281596e-7,2.42964619085929e-7,0,0,2.1041353234922395e-7
aNSC,AAVrh10wt,3,1.342641085548596e-7,2.3255225764996002e-7,0,0,2.0139616283228943e-7
aNSC,AAVAH3-N1,3,1.0976248303703728e-7,1.1755248281647426e-7,9.54864096534029e-8,4.774320482670145e-8,1.6464372455555592e-7
aNSC,AAVrh10_P5,3,1.0512777686681345e-7,1.8208665082008497e-7,0,0,1.5769166530022017e-7
aNSC,AAVJEA3-H20,3,5.422525845908974e-8,9.392090270469748e-8,0,0,8.133788768863461e-8
aNSC,AAV2_A2,3,0,0,0,0,0
aNSC,AAV2_BR1,3,0,0,0,0,0
aNSC,AAV2HBKO,3,0,0,0,0,0
aNSC,AAV2_L1,3,0,0,0,0,0
aNSC,AAV2_L1mut1,3,0,0,0,0,0
aNSC,AAV2_P2,3,0,0,0,0,0
aNSC,AAV2_P4,3,0,0,0,0,0
aNSC,AAV2_P5,3,0,0,0,0,0
aNSC,AAV2YF,3,0,0,0,0,0
aNSC,AAV3_A1,3,0,0,0,0,0
aNSC,AAV3_A6,3,0,0,0,0,0
aNSC,AAV4_A2,3,0,0,0,0,0
aNSC,AAV4_A6,3,0,0,0,0,0
aNSC,AAV4_P2,3,0,0,0,0,0
aNSC,AAV4wt,3,0,0,0,0,0
aNSC,AAV5wt,3,0,0,0,0,0
aNSC,AAV8_A6,3,0,0,0,0,0
aNSC,AAV8wt,3,0,0,0,0,0
aNSC,AAV9_BR1,3,0,0,0,0,0
aNSC,AAV9_K1,3,0,0,0,0,0
aNSC,AAV9K449R_PHP.A,3,0,0,0,0,0
aNSC,AAV9K449R_PHP.eB,3,0,0,0,0,0
aNSC,AAV9_P1,3,0,0,0,0,0
aNSC,AAV9_P3,3,0,0,0,0,0
aNSC,AAVAH3-10,3,0,0,0,0,0
aNSC,AAVAH3-17,3,0,0,0,0,0
aNSC,AAVAH3-18,3,0,0,0,0,0
aNSC,AAVAH3-21,3,0,0,0,0,0
aNSC,AAVAH3-N12,3,0,0,0,0,0
aNSC,AAVAH3-N2,3,0,0,0,0,0
aNSC,AAVAH3-N8,3,0,0,0,0,0
aNSC,AAVAH4-6,3,0,0,0,0,0
aNSC,AAVAH4-7,3,0,0,0,0,0
aNSC,AAVAH4-N3,3,0,0,0,0,0
aNSC,AAVAH4-N5,3,0,0,0,0,0
aNSC,AAVAH4-N6,3,0,0,0,0,0
aNSC,AAVAH4-N7,3,0,0,0,0,0
aNSC,AAVAnc80L65,3,0,0,0,0,0
aNSC,AAVJEA2-D10,3,0,0,0,0,0
aNSC,AAVJEA2-D16,3,0,0,0,0,0
aNSC,AAVJEA2-H2,3,0,0,0,0,0
aNSC,AAVJEA2-S11,3,0,0,0,0,0
aNSC,AAVJEA3-D12,3,0,0,0,0,0
aNSC,AAVJEA3-D5,3,0,0,0,0,0
aNSC,AAVJEA3-D7,3,0,0,0,0,0
aNSC,AAVJEA3-H13,3,0,0,0,0,0
aNSC,AAVJEA3-H19,3,0,0,0,0,0
aNSC,AAVJEA3-H3,3,0,0,0,0,0
aNSC,AAVJEA3-S10,3,0,0,0,0,0
aNSC,AAVJEA3-S2,3,0,0,0,0,0
aNSC,AAVJEA3-S4,3,0,0,0,0,0
aNSC,AAVJEA3-S5,3,0,0,0,0,0
aNSC,AAVLK03,3,0,0,0,0,0
aNSC,AAVM41,3,0,0,0,0,0
aNSC,AAVpo1_A1,3,0,0,0,0,0
AS,AAV9_A1,3,0.08789576499846122,0.09521186204458143,0.041120757236273286,0.033119613343437285,0.11928441277239117
AS,AAV5_A6,3,0.08575868512854595,0.14838922312847128,9.504926613067905e-5,8.612736533739801e-5,0.12859942496054688
AS,AAV7_A2,3,0.08003692535416204,0.08048930779628348,0.07882231391617944,0.039492055413122056,0.11997448957621072
AS,AAV9_A2,3,0.07953847672993523,0.056338296118844035,0.09959523171714693,0.05775575080306828,0.11134958015040802
AS,AAV4_P4,3,0.07312118899948578,0.1266043588764614,2.6757781387220686e-5,2.612832248422533e-5,0.10966903406743804
AS,AAV1_P5,3,0.06368323274659761,0.017806036148719406,0.05548765887424063,0.05346917929834635,0.06979949925867036
AS,AAV1_P4,3,0.06068354903073179,0.09629687768918806,0.010248547882534553,0.005164072674689969,0.09098552481267498
AS,AAV5_A2,3,0.05641946326874832,0.07763913651612875,0.0241900359280728,0.012137862035182514,0.08458635083197637
AS,AAVpo1_A6,3,0.04827225610716702,0.04625916702271638,0.052470886388482935,0.026263893589811845,0.07237993376518015
AS,AAV9_A6,3,0.046660166894948986,0.012948619243135544,0.05041951985033163,0.04133368266121669,0.053866327606372603
AS,AAV1_A6,3,0.04610412332290108,0.07980302064153136,3.0877298727651274e-5,2.9827877351418896e-5,0.06914179575636402
AS,AAVrh10_A2,3,0.037455178423900094,0.06475574782206187,7.539197484959044e-5,6.843020331526785e-5,0.05615203341995966
AS,AAV7_P4,3,0.03379567156570712,0.03143322586811504,0.02043457667491859,0.015842402376940706,0.04506839330907926
AS,AAV2_A1,3,0.027857807194426515,0.04822990618718832,1.300516895326865e-5,1.2257877605449239e-5,0.041780955498510956
AS,AAVpo1_P4,3,0.02507275232302223,0.03312986032642504,0.012567887276172357,0.006291593488207762,0.03760147863441177
AS,AAV7_A1,3,0.017685369605928106,0.020255984808090398,0.013108954911637296,0.006609030006404512,0.026473501858306298
AS,AAV7_A6,3,0.01513797374680311,0.02618868574579724,2.2688474692481022e-5,1.7929231417503718e-5,0.0227003756261334
AS,AAV9_P4,3,0.01488435177360843,0.009233511556654514,0.0107036599747651,0.009592147574625185,0.01808621007317001
AS,AAVrh10_P4,3,0.014814680972232661,0.025642182861829056,1.1876366576527438e-5,1.0159827517293759e-5,0.022217799814119962
AS,AAVpo1_A2,3,0.013604794387626712,0.023494019944138453,4.3780920068829587e-5,4.05157795272678e-5,0.020388566261947214
AS,AAV7wt,3,0.0128688997132119,0.011573428567933489,0.015990012285800565,0.008022494973678972,0.019275860739039162
AS,AAV1wt,3,0.009256830962357557,0.004654402733759424,0.009053845786791762,0.0068805437329038785,0.011531625604028338
AS,AAV9_P5,3,0.00769260515876836,0.007172809167480734,0.008728619257287441,0.0043933718502233085,0.011509845516572952
AS,AAV7_P2,3,0.007675482667094158,0.013237637470722987,3.43123732767766e-5,3.272916459826871e-5,0.011497651022681356
AS,AAVB1,3,0.006320979101560124,0.006098394322429306,0.006652507707720126,0.003358045274609664,0.009449677231590584
AS,AAV7_P5,3,0.00571070412026178,0.009842450921597483,2.8872276431325195e-5,2.8162445969783732e-5,0.008552329872638549
AS,AAV9wt,3,0.005679626268878593,0.005204885932387254,0.006791672366649443,0.0034001315530314013,0.00851514403361121
AS,AAV3_P4,3,0.004756911947142547,0.00822990762617625,6.0782457921145805e-6,5.372581230641828e-6,0.0071330344623792355
AS,AAVpo1_P5,3,0.003756100581052288,0.00650165988288943,3.098791494040783e-6,2.365521360022e-6,0.00563333474596543
AS,AAV8_P4,3,0.0030095675159834134,0.005193193886713854,1.2756768818102448e-5,1.1275749461248861e-5,0.004509453908922922
AS,AAV8_A2,3,0.002923062092438426,0.005056336373684639,4.5844831989590015e-6,3.7849624732622066e-6,0.004383100417783856
AS,AAV6.2,3,0.001442060847429551,0.002495041126711185,2.1493102681332255e-6,1.5482230865801629e-6,0.002162617703191813
AS,AAVAH4-N9,3,5.6763734746928384e-5,3.168438659999024e-6,5.6994154610171315e-5,5.524026542944755e-5,5.840241399603068e-5
AS,AAVJEA2-H8,3,3.978742637859234e-5,1.2270664130459981e-5,3.447627966148711e-5,3.277164821253896e-5,4.414763118609311e-5
AS,AAV2wt,3,2.8228139593928656e-5,1.2311646586216944e-5,2.1729579895925365e-5,2.1128484074643585e-5,3.207851526421208e-5
AS,AAV1_A2,3,2.6958200966907404e-5,4.6754077271412156e-6,2.9291413241399644e-5,2.5433393046005077e-5,2.9649615025055854e-5
AS,AAV4_A1,3,2.2635204505672856e-5,1.0685967604994269e-5,1.811999440958224e-5,1.6533989036305958e-5,2.6478814926994443e-5
AS,AAVJEA2-H17,3,2.2619265652543808e-5,8.763306390406302e-6,2.32661651272352e-5,1.840830028252009e-5,2.7153680759913223e-5
AS,AAV6wt,3,1.9606109464784827e-5,6.342983312105525e-6,1.827685554115822e-5,1.6154972074832424e-5,2.2392619892923923e-5
AS,AAVAH4-N4,3,1.856094902825153e-5,8.426738574053785e-6,1.4045158486989757e-5,1.3699855567943646e-5,2.1164147217928528e-5
AS,AAV4_P5,3,1.8222949207969003e-5,1.272055996154382e-6,1.8120761363365582e-5,1.756291531025763e-5,1.8831889183378664e-5
AS,AAVAH3-5,3,1.656917897253666e-5,5.138743959975715e-6,1.7666058107036398e-5,1.4318308084056372e-5,1.9368489428266817e-5
AS,AAVJEA2-H11,3,1.5879849180102424e-5,3.2474439763198484e-6,1.4559857657464475e-5,1.4030056151696123e-5,1.706964644718975e-5
AS,AAVJEA3-H4,3,1.4674140968436167e-5,2.5819448509819416e-6,1.440076607908797e-5,1.3320263423039845e-5,1.589133106915839e-5
AS,AAVAH4-1,3,1.1725090105055362e-5,2.0832494319697664e-6,1.258604541404665e-5,1.0967704240715757e-5,1.291295362389061e-5
AS,AAVAH3-3,3,1.0361549976240349e-5,1.7504183746292294e-6,1.1164328083560272e-5,9.759028316566735e-6,1.1365460689573926e-5
AS,AAV9K449R_PHP.S,3,9.875274351858017e-6,4.378875432550204e-6,9.895168712606759e-6,7.690827173063168e-6,1.2069668711027238e-5
AS,AAV6shH10,3,8.437032094185537e-6,2.892150933437972e-6,8.033797081336311e-6,6.900727941721155e-6,9.771718740225305e-6
AS,AAV5_P5,3,8.292921065621298e-6,2.3001670745000694e-6,8.56855863339515e-6,7.217956937563753e-6,9.50570397756577e-6
AS,AAVDJYF,3,7.092735858291936e-6,2.989094282552593e-6,8.291293839484864e-6,5.990833461219693e-6,8.793917245960643e-6
AS,AAVAH3-N4,3,5.7712220099615895e-6,1.5152558740103168e-6,5.397498976851734e-6,4.937647906680074e-6,6.4179345966881776e-6
AS,AAV8_P5,3,4.980036883918208e-6,1.405756342651389e-6,5.669877364354288e-6,4.51625000431556e-6,5.788744003738896e-6
AS,AAVAH4-3,3,4.850723814842765e-6,2.1718145283772078e-6,4.638924104891192e-6,3.7157463914220474e-6,5.879801383287696e-6
AS,AAV9BI,3,4.709667913431904e-6,1.2523765914081026e-6,5.165952775693215e-6,4.2295379383091875e-6,5.417940319685276e-6
AS,AAV2_7m8,3,4.449856075948039e-6,2.9696708558972865e-6,4.939227495469369e-6,3.1025619260987614e-6,6.041835935557981e-6
AS,AAVAH4-N12,3,4.449790395185127e-6,7.221454498061343e-7,4.858653193787735e-6,4.23731677994932e-6,4.866695409722238e-6
AS,AAV5_A1,3,3.5910051047111882e-6,3.113063600708606e-6,5.246233869385432e-6,2.623116934692716e-6,5.386507657066782e-6
AS,AAVrh10_A1,3,3.3826926037545037e-6,1.1416164621958364e-6,3.0148920205151608e-6,2.742602376628054e-6,3.838882539261282e-6
AS,AAV1_A1,3,3.034480224044703e-6,7.774506122061095e-7,2.7814524478969795e-6,2.5982580796227507e-6,3.344188480392794e-6
AS,AAVDJ,3,2.766804343336145e-6,1.3400046481307887e-6,2.358060904383704e-6,2.018416298162409e-6,3.310820669033661e-6
AS,AAVJEA3-S7,3,2.508913445093878e-6,1.687897664427117e-6,1.978477245964432e-6,1.5642119429749084e-6,3.188396847648125e-6
AS,AAVJEA3-S8,3,2.471447774859928e-6,8.242822677145347e-7,2.177055733992095e-6,2.0059182490774728e-6,2.789781280208467e-6
AS,AAVJEA2-D7,3,2.392179853603708e-6,2.0737948879081537e-6,3.494825154431688e-6,1.747412577215844e-6,3.5882697804055624e-6
AS,AAV2_MTP,3,2.2449439863337136e-6,1.3696106759533896e-6,1.991817471025609e-6,1.5056855403891397e-6,2.8576391746242353e-6
AS,AAV8_A1,3,2.1970253706012157e-6,1.558721152872513e-6,2.818126000416693e-6,1.620814516885984e-6,3.0837865392241863e-6
AS,AAVJEA2-H1,3,1.4840611984569156e-6,5.267884972429274e-7,1.3159938076868006e-6,1.1889035130143035e-6,1.69518518851447e-6
AS,AAVJEA3-H15,3,1.3914218527949527e-6,7.92066334962761e-7,1.3793469081957902e-6,9.924044658374744e-7,1.78440176745285e-6
AS,AAV6_P4,3,1.0921482823915212e-6,2.112954668890495e-7,1.1115267006881143e-6,9.916789135265964e-7,1.2023068604047426e-6
AS,AAV5_P4,3,1.0687030751026666e-6,3.5209692496418633e-7,1.033306996269283e-6,8.844740517082878e-7,1.2352340590803534e-6
AS,AAV8_P2,3,9.534441048498981e-7,5.316907628240063e-7,7.59418747745889e-7,6.527172827256198e-7,1.1571582484221719e-6
AS,AAV4_L1,3,9.521180397111631e-7,3.706121177587589e-8,9.42602593415614e-7,9.316724571450502e-7,9.678058991295016e-7
AS,AAVAH3-21,3,8.400118080088312e-7,1.1962581484443748e-6,3.1037636944023914e-7,1.5518818472011957e-7,1.2600177120132468e-6
AS,AAVAH3-N5,3,7.778543771481194e-7,9.633243853439697e-7,2.242815117661439e-7,2.2168081078813254e-7,1.0572415108171183e-6
AS,AAV9_K3,3,7.191613935216938e-7,9.859093849968327e-7,3.1446302935270944e-7,1.5723151467635472e-7,1.0787420902825407e-6
AS,AAVJEA2-D3,3,6.8270742953671e-7,2.2492607365894135e-7,6.600957551072185e-7,5.650184980291891e-7,7.890905238294852e-7
AS,AAV3_P5,3,6.598471288918998e-7,1.2234226086035923e-7,7.217402626140632e-7,6.203327800971802e-7,7.303080445477011e-7
AS,AAV5wt,3,5.810316493439489e-7,1.0063763374692635e-6,0,0,8.715474740159234e-7
AS,AAVrh10_A6,3,4.438846980621261e-7,1.6342873058628103e-7,5.238854467460896e-7,3.8987667599497366e-7,5.378930944712602e-7
AS,AAVAH4b-10,3,4.310831702368734e-7,3.975317443585985e-7,5.100342614449164e-7,2.550171307224582e-7,6.4662475535531e-7
AS,AAVrh10_P2,3,3.842611890512534e-7,3.5435394216136285e-7,4.5463702897983704e-7,2.2731851448991852e-7,5.763917835768801e-7
AS,AAV3wt,3,3.788399627570941e-7,6.561700634327882e-7,0,0,5.682599441356411e-7
AS,AAVAH4-N1,3,3.2962840925022393e-7,3.696516651309786e-7,2.595997144819748e-7,1.297998572409874e-7,4.944426138753359e-7
AS,AAVAH4-N3,3,2.660233097851588e-7,2.407184929854713e-7,3.292560864020848e-7,1.646280432010424e-7,3.9903496467773827e-7
AS,AAVAH4-N11,3,2.472715340295823e-7,2.7853533031501463e-7,1.9279351275810076e-7,9.639675637905038e-8,3.7090730104437344e-7
AS,AAVJEA3-D4,3,1.9661614709204344e-7,3.40549156351855e-7,0,0,2.9492422063806516e-7
AS,AAVAH4-6,3,1.9034315573244017e-7,3.296840166015816e-7,0,0,2.8551473359866027e-7
AS,AAVJEA2-D1,3,1.549882702064855e-7,2.6844755857484657e-7,0,0,2.3248240530972825e-7
AS,AAV2_P2,3,1.017701797943847e-7,1.7627112209929386e-7,0,0,1.5265526969157705e-7
AS,AAVJEA3-H19,3,8.662871182558451e-8,1.500453302761552e-7,0,0,1.2994306773837677e-7
AS,AAV9K449R_PHP.eB,3,8.556136371031274e-8,1.4819662911114162e-7,0,0,1.2834204556546911e-7
AS,AAVAH4-N5,3,5.7841363082196985e-8,1.0018417963740393e-7,0,0,8.676204462329547e-8
AS,AAVAH3-N1,3,5.445510752011209e-8,9.431901295646018e-8,0,0,8.168266128016813e-8
AS,AAVLK03,3,3.905463385045271e-8,6.764461009998342e-8,0,0,5.858195077567906e-8
AS,AAVJEA3-S10,3,1.5145418055689245e-8,2.6232633574324813e-8,0,0,2.271812708353387e-8
AS,AAV2_A2,3,0,0,0,0,0
AS,AAV2_BR1,3,0,0,0,0,0
