celltype,AAV_ID,n,mean,sd,median,IQR_lower,IQR_upper
Epend,AAV2_P5,3,1.8322612812927795e-4,1.5907622378890103e-4,2.6359710817886047e-4,1.3179855408943024e-4,2.7483919219391695e-4
Epend,AAV3_A6,3,1.5518508881553193e-4,2.2469474323530886e-4,5.270565096462452e-5,2.635282548231226e-5,2.327776332232979e-4
Epend,AAV2_P2,3,1.0220132537484593e-4,1.45183228341342e-4,3.821794655201908e-5,1.910897327600954e-5,1.5330198806226889e-4
Epend,AAV3_P5,3,8.765449879764651e-5,8.587649189560203e-5,9.132843587114048e-5,4.566421793557024e-5,1.3148174819646976e-4
Epend,AAV4mut_P2,3,6.704653539459493e-5,1.1612800577490346e-4,0,0,1.0056980309189239e-4
Epend,AAVpo1_A1,3,6.031684293344171e-5,7.521031632977549e-5,3.1927095848218517e-5,1.768031368021999e-5,8.875849864405184e-5
Epend,AAV4_A1,3,5.891178909194074e-5,1.0203821187202333e-4,0,0,8.836768363791111e-5
Epend,AAV8_WT,3,3.098432881563507e-5,4.755016801300524e-5,7.220958531533281e-6,3.6104792657666407e-6,4.6476493223452606e-5
Epend,AAV4mut_A1,3,1.9887698814946693e-5,1.8244906386868057e-5,2.3811898236743574e-5,1.1905949118371787e-5,2.9831548222420042e-5
Epend,AAV4_WT,3,9.998556270372494e-6,1.731800746262154e-5,0,0,1.4997834405558742e-5
Epend,AAV3_A1,3,2.447789025048769e-6,4.239694957593955e-6,0,0,3.6716835375731536e-6
Epend,AAV12_A1,3,0,0,0,0,0
Epend,AAV12_A2,3,0,0,0,0,0
Epend,AAV12_A6,3,0,0,0,0,0
Epend,AAV12_P2,3,0,0,0,0,0
Epend,AAV12_P4,3,0,0,0,0,0
Epend,AAV2_A6,3,0,0,0,0,0
Epend,AAV3_A2,3,0,0,0,0,0
Epend,AAV4_A6,3,0,0,0,0,0
Epend,AAV4mut_P5,3,0,0,0,0,0
Epend,AAV4_P2,3,0,0,0,0,0
Epend,AAV4_P4,3,0,0,0,0,0
Epend,AAV5_P2,3,0,0,0,0,0
Epend,AAV6_A2,3,0,0,0,0,0
Epend,AAV6_A6,3,0,0,0,0,0
Epend,AAV8_A1,3,0,0,0,0,0
Epend,AAVpo1_WT,3,0,0,0,0,0
in_vitro_NSC,AAV9_A2,2,0.0946630472028191,0.007534495094156619,0.0946630472028191,0.09199920091587165,0.09732689348976656
in_vitro_NSC,AAV7_A2,2,0.07848087822261543,0.008433854056772445,0.07848087822261543,0.07549906052507468,0.08146269592015616
in_vitro_NSC,AAV1_P5,2,0.07673090847044253,0.00471773122589454,0.07673090847044253,0.07506293859961975,0.0783988783412653
in_vitro_NSC,AAV7_P4,2,0.05858288438626938,0.00471738044438603,0.05858288438626938,0.0569150385354383,0.06025073023710047
in_vitro_NSC,AAV7_A6,2,0.054913228872021505,0.005784921757350956,0.054913228872021505,0.05286795017039327,0.05695850757364973
in_vitro_NSC,AAV1_P4,2,0.05254296489859561,0.01855682307025075,0.05254296489859561,0.045982137183468975,0.05910379261372224
in_vitro_NSC,AAV1_A6,2,0.04945603152474376,0.007088360858066087,0.04945603152474376,0.04694991750962585,0.05196214553986168
in_vitro_NSC,AAVrh10_A2,2,0.041938086694175244,0.010218593320173892,0.041938086694175244,0.038325268378733984,0.045550905009616505
in_vitro_NSC,AAV1_A2,2,0.03976812507912737,0.008416255248731649,0.03976812507912737,0.03679252949983986,0.042743720658414884
in_vitro_NSC,AAV7_P5,2,0.03521017574643814,0.0027893759716012176,0.03521017574643814,0.03422398241403912,0.03619636907883715
in_vitro_NSC,AAV1_A1,2,0.031748788546393666,0.00957935453247927,0.031748788546393666,0.028361975271740572,0.03513560182104676
in_vitro_NSC,AAV1_P2,2,0.028621887805496928,0.040183918126858356,0.028621887805496928,0.014414727304423641,0.042829048306570215
in_vitro_NSC,AAVrh10_A6,2,0.02843097916751477,0.0032745492596503063,0.02843097916751477,0.02727325117410071,0.02958870716092883
in_vitro_NSC,AAV9_A6,2,0.026105346180878633,4.3688616894180856e-4,0.026105346180878633,0.025950883594545948,0.026259808767211314
in_vitro_NSC,AAV6_WT,2,0.025069959248572027,0.0034363395647768994,0.025069959248572027,0.023855029744215342,0.02628488875292872
in_vitro_NSC,AAV5_A2,2,0.023404880354010848,0.0013457738167645804,0.023404880354010848,0.02292907745812208,0.023880683249899615
in_vitro_NSC,AAV8_P5,2,0.022883016332113232,0.004326420925472686,0.022883016332113232,0.021353395544778674,0.024412637119447793
in_vitro_NSC,AAVrh10_P4,2,0.02098873438871028,0.009297004248307239,0.02098873438871028,0.01770174701436119,0.02427572176305938
in_vitro_NSC,AAV7_P2,2,0.018195044796036404,0.004406567131069251,0.018195044796036404,0.016637088045969996,0.019753001546102815
in_vitro_NSC,AAV6_P5,2,0.015985097605967346,0.022480807800057522,0.015985097605967346,0.008036931784981294,0.023933263426953396
in_vitro_NSC,AAV8_P4,2,0.015317459841666645,0.0020797569803715538,0.015317459841666645,0.014582154709646255,0.016052764973687034
in_vitro_NSC,AAV9_P4,2,0.014136691379908126,0.0014052613404210222,0.014136691379908126,0.013639856468332623,0.014633526291483626
in_vitro_NSC,AAVrh10_P5,2,0.011986117286190388,3.4654328947562256e-4,0.011986117286190388,0.011863595731208936,0.01210863884117184
in_vitro_NSC,AAV5_A6,2,0.010475087035138258,9.452086785506975e-4,0.010475087035138258,0.010140905302018471,0.010809268768258044
in_vitro_NSC,AAV8_A6,2,0.009665611787121924,0.0011781151345792587,0.009665611787121924,0.009249085186782177,0.010082138387461671
in_vitro_NSC,AAV1_WT,2,0.009576987439169491,0.0026672225508228824,0.009576987439169491,0.00863398186285922,0.010519993015479762
in_vitro_NSC,AAV8_A2,2,0.009452788936960263,0.006042173646735333,0.009452788936960263,0.007316557957603659,0.011589019916316865
in_vitro_NSC,AAVpo1_A6,2,0.009017770549491667,0.0014553956988106885,0.009017770549491667,0.008503210465522281,0.009532330633461053
in_vitro_NSC,AAV6_P2,2,0.008436984996249283,0.011744237142245406,0.008436984996249283,0.00428477013467696,0.012589199857821606
in_vitro_NSC,AAVrh10_P2,2,0.008307438231763324,4.1339035265904376e-4,0.008307438231763324,0.008161282670942169,0.008453593792584478
in_vitro_NSC,AAV9_P5,2,0.007337731957086161,0.0017408853644126764,0.007337731957086161,0.006722236033863852,0.00795322788030847
in_vitro_NSC,AAVpo1_P5,2,0.006803523953618948,0.002040972770091633,0.006803523953618948,0.0060819311106445045,0.007525116796593391
in_vitro_NSC,AAV6_A6,2,0.006166497341905258,0.008687832099734614,0.006166497341905258,0.0030948848461390044,0.009238109837671512
in_vitro_NSC,AAV8_P2,2,0.005223895285807597,7.155187063728174e-4,0.005223895285807597,0.004970921221136575,0.005476869350478621
in_vitro_NSC,AAV2_A2,2,0.004998285599286482,0.0015088705932294784,0.004998285599286482,0.004464819285083715,0.005531751913489249
in_vitro_NSC,AAV9_A1,2,0.004705054095641813,4.703836785131348e-4,0.004705054095641813,0.004538748351223758,0.0048713598400598685
in_vitro_NSC,AAVpo1_P4,2,0.004240580230074626,0.0010948143513831142,0.004240580230074626,0.00385350490407295,0.004627655556076302
in_vitro_NSC,AAVrh10_A1,2,0.004014749714001103,5.902153360604767e-4,0.004014749714001103,0.0038060770807567725,0.004223422347245432
in_vitro_NSC,AAVpo1_P2,2,0.0039940708551295615,0.0030654642448090944,0.0039940708551295615,0.002910265577634856,0.005077876132624266
in_vitro_NSC,AAV9_P2,2,0.003044624514277023,0.002325961682788778,0.003044624514277023,0.0022222728749370143,0.0038669761536170326
in_vitro_NSC,AAV7_A1,2,0.0028157882462165086,6.436039135673577e-4,0.0028157882462165086,0.002588239900375669,0.0030433365920573482
in_vitro_NSC,AAV5_P4,2,0.0024064696777758715,2.5734489207882694e-4,0.0024064696777758715,0.002315484518629542,0.002497454836922201
in_vitro_NSC,AAV5_P5,2,0.00239070478544803,9.287037801892492e-4,0.00239070478544803,0.0020623584151053306,0.0027190511557907294
in_vitro_NSC,AAV8_A1,2,0.0020963716707251777,0.002123904233861371,0.0020963716707251777,0.0013454581275480807,0.002847285213902275
in_vitro_NSC,AAV2_WT,2,0.0015001220855188472,3.8340074999419587e-4,0.0015001220855188472,0.0013645694504023952,0.0016356747206352994
in_vitro_NSC,AAV2_P2,2,0.0010673546455587852,1.9047177836987157e-4,0.0010673546455587852,0.0010000127025037865,0.0011346965886137837
in_vitro_NSC,AAV2_A6,2,9.494182352834167e-4,1.543087280822701e-4,9.494182352834167e-4,8.948618612717946e-4,0.0010039746092950388
in_vitro_NSC,AAVpo1_A2,2,8.683994763570063e-4,1.5417293689819997e-4,8.683994763570063e-4,8.138911117789248e-4,9.229078409350879e-4
in_vitro_NSC,AAV7_WT,2,6.998095811040946e-4,4.2726477660981157e-4,6.998095811040946e-4,5.487486706526179e-4,8.508704915555711e-4
in_vitro_NSC,AAVrh10_WT,2,6.887951338314296e-4,1.0880761166326706e-4,6.887951338314296e-4,6.503258338055253e-4,7.27264433857334e-4
in_vitro_NSC,AAV3_P4,2,6.463044778415136e-4,3.7335787425295133e-4,6.463044778415136e-4,5.143025354946855e-4,7.783064201883418e-4
in_vitro_NSC,AAV5_P2,2,6.25621247405922e-4,8.791520763951658e-4,6.25621247405922e-4,3.1479404994929423e-4,9.364484448625497e-4
in_vitro_NSC,AAV9_WT,2,4.8571310558351283e-4,6.698205169744944e-5,4.8571310558351283e-4,4.620313740969856e-4,5.093948370700401e-4
in_vitro_NSC,AAV8_WT,2,4.8106133695776076e-4,9.140771163118879e-5,4.8106133695776076e-4,4.4874383058418176e-4,5.133788433313398e-4
in_vitro_NSC,AAV4_P5,2,3.622752525162445e-4,1.4512411909522443e-4,3.622752525162445e-4,3.1096612815326586e-4,4.135843768792232e-4
in_vitro_NSC,AAV3_P5,2,2.1442852654620715e-4,1.0542794951711163e-4,2.1442852654620715e-4,1.7715411753113582e-4,2.5170293556127843e-4
in_vitro_NSC,AAV4mut_P4,2,1.9368900709150095e-4,2.7064964422491195e-4,1.9368900709150095e-4,9.799990771292008e-5,2.8937810647008185e-4
in_vitro_NSC,AAV2_P4,2,1.7378686535464584e-4,2.4540101929692204e-4,1.7378686535464584e-4,8.702450292717366e-5,2.6054922778211804e-4
in_vitro_NSC,AAV4_P4,2,1.5280893111770124e-4,2.1200990142770468e-4,1.5280893111770124e-4,7.785211162859051e-5,2.2776575060681197e-4
in_vitro_NSC,AAV4mut_P5,2,1.2008521490299484e-4,1.6982613955630302e-4,1.2008521490299484e-4,6.004260745149742e-5,1.8012782235449226e-4
in_vitro_NSC,AAV5_A1,2,1.1376785324588849e-4,8.21009647840592e-5,1.1376785324588849e-4,8.474077877550538e-5,1.4279492771627158e-4
in_vitro_NSC,AAV5_WT,2,1.0910093524240045e-4,0.00014162573734882164,1.0910093524240045e-4,5.9028675607452115e-5,1.591731948773488e-4
in_vitro_NSC,AAV3_WT,2,9.920252628817278e-5,1.3967057566189602e-4,9.920252628817278e-5,4.982152069679507e-5,1.485835318795505e-4
in_vitro_NSC,AAV4mut_A6,2,4.129167428699786e-5,3.053067050900001e-6,4.129167428699786e-5,4.0212252079443555e-5,4.237109649455217e-5
in_vitro_NSC,AAV12_A1,2,2.6610285080647675e-5,3.763262605966637e-5,2.6610285080647675e-5,1.3305142540323837e-5,3.991542762097151e-5
in_vitro_NSC,AAV6_A2,2,2.0666149807087906e-5,2.922634933921784e-5,2.0666149807087906e-5,1.0333074903543953e-5,3.099922471063186e-5
in_vitro_NSC,AAVpo1_A1,2,2.0557550752981297e-5,2.8300279782507634e-5,2.0557550752981297e-5,1.0551890881137447e-5,3.056321062482515e-5
in_vitro_NSC,AAV6_P4,2,3.1435833672438055e-6,4.4456982324066715e-6,3.1435833672438055e-6,1.5717916836219027e-6,4.715375050865708e-6
in_vitro_NSC,AAV3_P2,2,1.623513183863516e-6,4.6508065528415094e-7,1.623513183863516e-6,1.459082341288463e-6,1.7879440264385692e-6
in_vitro_NSC,AAV4mut_P2,2,1.0036940022134212e-6,1.4194376704027516e-6,1.0036940022134212e-6,5.018470011067106e-7,1.5055410033201319e-6
in_vitro_NSC,AAV4_P2,2,8.412330163299346e-7,1.1896831408098207e-6,8.412330163299346e-7,4.206165081649673e-7,1.2618495244949019e-6
in_vitro_NSC,AAV4_A6,2,4.6843835870987365e-7,6.624718800232961e-7,4.6843835870987365e-7,2.3421917935493682e-7,7.026575380648105e-7
in_vitro_NSC,AAV4mut_WT,2,2.603367310753356e-7,3.6817173587061677e-7,2.603367310753356e-7,1.301683655376678e-7,3.9050509661300343e-7
in_vitro_NSC,AAV2_A1,2,2.408661854195936e-7,3.406362261374619e-7,2.408661854195936e-7,1.204330927097968e-7,3.612992781293904e-7
in_vitro_NSC,AAV2_P5,2,1.9730388373002596e-7,2.79029828279887e-7,1.9730388373002596e-7,9.865194186501298e-8,2.9595582559503896e-7
in_vitro_NSC,AAV12_A2,2,0,0,0,0,0
in_vitro_NSC,AAV12_A6,2,0,0,0,0,0
in_vitro_NSC,AAV12_P2,2,0,0,0,0,0
in_vitro_NSC,AAV12_P4,2,0,0,0,0,0
in_vitro_NSC,AAV3_A1,2,0,0,0,0,0
in_vitro_NSC,AAV3_A2,2,0,0,0,0,0
in_vitro_NSC,AAV3_A6,2,0,0,0,0,0
in_vitro_NSC,AAV4_A1,2,0,0,0,0,0
in_vitro_NSC,AAV4mut_A1,2,0,0,0,0,0
in_vitro_NSC,AAV4_WT,2,0,0,0,0,0
in_vitro_NSC,AAVpo1_WT,2,0,0,0,0,0
Neurob,AAV1_P5,3,0.11877154872534486,0.02679522990835955,0.10614762107717474,0.10338382854872838,0.12784730507787628
Neurob,AAV9_A2,3,0.08827898587826152,0.008732661793190764,0.08329289284030857,0.0832372834676359,0.09082764176991068
Neurob,AAVpo1_P2,3,0.08231224858240452,0.05994799356746276,0.061952621388512936,0.04857414760803779,0.10587053595982546
Neurob,AAV1_P4,3,0.0798947862352766,0.007267018626066195,0.07639159168630723,0.07571727286642713,0.0823207023296414
Neurob,AAV6_WT,3,0.07801382785955431,0.031879208215154504,0.06473171062709816,0.05982745735599625,0.0895591397468843
Neurob,AAV6_P4,3,0.05796346971431064,0.01816846008264595,0.0499678127882006,0.047565968629706884,0.06436314233585938
Neurob,AAV7_P4,3,0.05709943950699246,0.03003519007487465,0.05231662912276663,0.04102963032889842,0.07077784349297359
Neurob,AAV1_A2,3,0.03311911209638858,0.032151651013771314,0.030350922365686983,0.016395989316731068,0.04845814001069529
Neurob,AAVrh10_A2,3,0.030691877173523233,0.002107882711272055,0.029994928827279478,0.029507829860177,0.031527450313747596
Neurob,AAVrh10_P4,3,0.029316464515009095,0.03762406205703774,0.008245763478743699,0.007597427503400266,0.040500151008485225
Neurob,AAV7_P2,3,0.0274959647929734,0.0021456050385252824,0.027955216557337743,0.026556567503128403,0.028664987965000572
Neurob,AAV9_P4,3,0.026959382364190605,0.0022938897914480103,0.027222722224806706,0.025883954929229368,0.028166479729459896
Neurob,AAV1_A6,3,0.025798255816262904,0.0027797603769015057,0.026364432858944284,0.024571712870260456,0.027307887283606037
Neurob,AAV7_A2,3,0.02509639606390126,0.008439482600276183,0.023823759931993017,0.020594633186235216,0.02896184087561318
Neurob,AAV9_A6,3,0.022964263753313,0.0077549709974429094,0.024385424418524954,0.019491212178603265,0.027147895660628717
Neurob,AAV1_WT,3,0.021179017618000402,0.00264534697506334,0.022195826835380142,0.02018597948040306,0.022680460364287613
Neurob,AAVrh10_P2,3,0.01579901218002483,0.012209409511064586,0.010989740249686472,0.008858165243215147,0.020335223151665336
Neurob,AAV4mut_WT,3,0.015007239373959086,0.025841660586571138,1.0553539331073133e-4,8.755329018025424e-5,0.02247607346741374
Neurob,AAV6_P2,3,0.01327816015139855,0.021963235730542412,8.434157069526334e-4,5.984687155266956e-4,0.01974047936504745
Neurob,AAV7_P5,3,0.013175569010216225,0.0049634218751464605,0.011856529552545967,0.010430718159287276,0.015260900132310046
Neurob,AAV7_A6,3,0.01226750749950915,0.003249579853575082,0.011861764872287139,0.010550808790202423,0.013781334895204871
Neurob,AAVpo1_A6,3,0.008818743762792057,0.0026974221499278866,0.009598524712408905,0.0077079284452051785,0.01031944955518736
Neurob,AAV8_P5,3,0.008153858208431767,0.0030319486333286252,0.008815223465133413,0.006830520618925771,0.009807878426288583
Neurob,AAV5_A2,3,0.008039914722717246,0.0031579855234024493,0.009065012532198881,0.006780871268940036,0.009811507081235273
Neurob,AAV1_A1,3,0.0077862022588138565,0.006466797024078872,0.008317647867399825,0.0046938645227492136,0.011144262799171483
Neurob,AAV8_P4,3,0.0075492028367083255,8.187170487189229e-4,0.007555689703498087,0.007141475666060734,0.007960173440750798
Neurob,AAV8_A2,3,0.006324208865721301,0.0017348401917440487,0.006574778762264727,0.005526243773062019,0.007247458906652295
Neurob,AAV4_P5,3,0.00606362126454447,0.006161133451133911,0.005110321537445124,0.0027725115333850007,0.008878081132154266
Neurob,AAV9_A1,3,0.0056138959098925925,3.982647444610429e-4,0.005459138909984243,0.00538768832086893,0.00576272499896208
Neurob,AAV5_A6,3,0.0050614259501029065,0.0027247179328213325,0.003605174916183693,0.0034897221534732036,0.005905004229773003
Neurob,AAV9_P5,3,0.004989546528570967,0.0013121412942417238,0.004779296511966384,0.004287260819134933,0.005586707229704709
Neurob,AAV8_P2,3,0.004919753683701617,0.008345350903608294,1.3104063909773471e-4,1.0159308909863717e-4,0.007343557756002656
Neurob,AAV7_A1,3,0.0047862176956331055,0.0019387268222216818,0.004961069744098063,0.0038635286482960234,0.005796332767202667
Neurob,AAVpo1_A2,3,0.004467309513465087,0.003098759783099488,0.004472861274182425,0.002919319427078641,0.006018075480210203
Neurob,AAVpo1_P4,3,0.004308148620170491,8.710571672084996e-4,0.004353453346777474,0.003884388258748449,0.004754561344896024
Neurob,AAVrh10_A6,3,0.004171649970258438,0.0017049769961524572,0.005147361488864647,0.003675149455034188,0.0051560062447857935
Neurob,AAV7_WT,3,0.004028155410581629,0.0013096801729202032,0.0036734490680396955,0.0033029060260337416,0.004576051623858549
Neurob,AAV8_A6,3,0.003946063580250154,0.0014731564372815387,0.004642829376155526,0.003448303029834744,0.004792207028618251
Neurob,AAVrh10_P5,3,0.003826194990122446,0.002666131331284511,0.003819333962156557,0.0024914173780272862,0.005157542088234661
Neurob,AAV6_P5,3,0.0036661306599766663,0.004900986491587419,0.00176566105927175,8.82830529635875e-4,0.005499195989965
Neurob,AAV3_P4,3,0.0027125140981807835,0.003400585264203237,0.0015545159102058445,7.983407157202751e-4,0.0040476883866538225
Neurob,AAV2_P5,3,0.0016070227216725692,0.0014915499168341609,0.001869079132734107,9.354452455832377e-4,0.0024096284032926697
Neurob,AAVpo1_P5,3,0.001577934522804338,1.438376090962613e-4,0.0015639916853843262,0.001502783871263427,0.001646113755635243
Neurob,AAV9_WT,3,0.0014017539729897462,8.006978249328202e-4,0.0013851333139151148,9.973145897833973e-4,0.0017978830266587795
Neurob,AAV1_P2,3,0.0013171434012601603,0.0012248992044754563,7.546829251455842e-4,6.145881784990702e-4,0.0017384683859639624
Neurob,AAV5_P5,3,0.0011116580808148353,8.594676391007369e-4,7.309190668340644e-4,6.196222925830214e-4,0.0014133243620562635
Neurob,AAV5_P4,3,0.0010845009639350283,5.082561318863937e-4,9.704319542808966e-4,8.067019977028152e-4,0.0013052654253401755
Neurob,AAV2_WT,3,9.611411743068399e-4,7.996030718657384e-4,8.163674946702657e-4,5.300916069210203e-4,0.0013198039018743723
Neurob,AAV4_A1,3,9.559282839653354e-4,0.0014653552469948115,2.187687025580859e-4,1.1214752181743129e-4,0.0014311292554096146
Neurob,AAV2_A2,3,9.488992288489823e-4,5.591275581145038e-4,0.001029302826663739,6.916127311768647e-4,0.0012463875254284781
Neurob,AAV2_A1,3,8.741663966458596e-4,8.900110249245942e-4,8.076647444522538e-4,4.1346813704551936e-4,0.0013016138301493968
Neurob,AAVrh10_A1,3,7.778440917818611e-4,8.28236735870342e-4,6.380254998696858e-4,3.332206258355921e-4,0.0011525582617720423
Neurob,AAV3_WT,3,7.251485862180464e-4,8.061909167635014e-4,5.712392296462353e-4,2.891232226988829e-4,0.0010842192714513046
Neurob,AAV3_P2,3,5.087131812842317e-4,8.811170764642861e-4,0,0,7.630697719263475e-4
Neurob,AAV12_A6,3,3.894678024142952e-4,6.74578021693756e-4,0,0,5.842017036214428e-4
Neurob,AAV5_A1,3,3.733364480877805e-4,2.495440341952589e-4,4.1883293531541524e-4,2.6150365324641026e-4,5.079174865429681e-4
Neurob,AAV12_A2,3,3.3967191924159793e-4,5.883290220308801e-4,0,0,5.095078788623969e-4
Neurob,AAVrh10_WT,3,2.8264734599308376e-4,4.6757683569971265e-4,1.590803072852176e-5,1.2698095454829929e-5,4.1922693889905657e-4
Neurob,AAV5_WT,3,2.177251565515693e-4,3.4304083280463804e-4,3.8741181034863967e-5,1.996726333734438e-5,3.259910620074416e-4
Neurob,AAV3_P5,3,1.8727300177579306e-4,2.6081957383643217e-4,7.495657807608913e-5,3.8192226625087866e-5,2.801955650766463e-4
Neurob,AAV2_P4,3,1.3093117020137338e-4,2.156354494148034e-4,1.2980783951148265e-5,6.4903919755741324e-6,1.9639675530206004e-4
Neurob,AAV9_P2,3,1.0557800431325007e-4,1.6639233888539415e-4,1.1928294739117712e-5,9.521393803891482e-6,1.5480976003554248e-4
Neurob,AAVpo1_A1,3,1.0421043722374875e-4,1.406062308261202e-4,4.32518031918613e-5,2.3811079035197853e-5,1.541304783963559e-4
Neurob,AAV6_A2,3,7.348816574611463e-5,1.2728523682731336e-4,0,0,1.1023224861917195e-4
Neurob,AAV4mut_A6,3,7.208491758341055e-5,9.223017557791427e-6,7.72543253083337e-5,6.934545941552153e-5,7.740907961376113e-5
Neurob,AAV4mut_P4,3,4.682080026625224e-5,5.824424690049339e-5,1.540717557454573e-5,1.3217246351991736e-5,6.47175418346595e-5
Neurob,AAV2_A6,3,3.746376433039464e-5,5.5923603206368406e-5,6.495868164753103e-6,5.1851266461370914e-6,5.425845393183142e-5
Neurob,AAV3_A6,3,2.2448298609769957e-5,3.530514940369429e-5,2.24677162081083e-6,2.0651308721846664e-6,3.2730702852875686e-5
Neurob,AAV4_WT,3,1.964995966221568e-5,1.657596064804531e-5,1.1255220676972769e-5,1.010297411248712e-5,2.4999575719322783e-5
Neurob,AAV4mut_P2,3,1.5843990721540082e-5,2.000052042926174e-5,9.214464307831347e-6,4.607232153915674e-6,2.3765986082310126e-5
Neurob,AAV4mut_A1,3,6.4734353571672475e-6,2.6355703932890456e-6,6.545122282988966e-6,5.173937543025922e-6,7.808776634219433e-6
Neurob,AAV2_P2,3,4.8568852575991964e-06,2.6334302499332664e-6,3.6402986340225464e-6,3.345997885792502e-6,5.759479317617566e-6
Neurob,AAV8_A1,3,2.27892252099485e-6,2.171595890760095e-6,2.5124517640411917e-6,1.2562258820205958e-6,3.418383781492275e-6
Neurob,AAVpo1_WT,3,6.07526163046708e-7,1.052266181324272e-6,0,0,9.11289244570062e-7
Neurob,AAV12_A1,3,0,0,0,0,0
Neurob,AAV12_P2,3,0,0,0,0,0
Neurob,AAV12_P4,3,0,0,0,0,0
Neurob,AAV3_A1,3,0,0,0,0,0
Neurob,AAV3_A2,3,0,0,0,0,0
Neurob,AAV4_A6,3,0,0,0,0,0
Neurob,AAV4mut_P5,3,0,0,0,0,0
Neurob,AAV4_P2,3,0,0,0,0,0
Neurob,AAV4_P4,3,0,0,0,0,0
Neurob,AAV5_P2,3,0,0,0,0,0
Neurob,AAV6_A6,3,0,0,0,0,0
Neurob,AAV8_WT,3,0,0,0,0,0
Oligo,AAV1_P5,3,0.12477579263035132,0.011487167275323958,0.12382158695298834,0.11880853868218175,0.1302659437398394
Oligo,AAV9_A2,3,0.10189165414933585,0.0033480667770687863,0.10145608914661985,0.10011938805440057,0.10344613774291314
Oligo,AAV7_P4,3,0.08352295527744175,0.0033090207527691575,0.08250173150534343,0.08167332778217834,0.084861970886656
Oligo,AAV1_P4,3,0.07959771781803987,0.00273700449091527,0.07938810843038384,0.0781798264093109,0.08091080453294083
Oligo,AAVpo1_P2,3,0.07390366789427141,0.011940910138449692,0.07939900400092495,0.06980173038304369,0.0807532734588259
Oligo,AAV6_WT,3,0.05717266434484201,0.014672816567242643,0.050195614056883935,0.0487429301556921,0.06211387339001287
Oligo,AAV6_P4,3,0.044038088420832726,0.004028883582184704,0.043316831152804734,0.041867689690805454,0.045847858516846
Oligo,AAVrh10_P2,3,0.04081756117994656,0.011774743167316986,0.046834969772640934,0.03704252718890605,0.047601299467334254
Oligo,AAVrh10_A2,3,0.040418389812842195,0.00492796076486328,0.039326874020950045,0.0377272861928696,0.04256373553686871
Oligo,AAV1_P2,3,0.03448565145681824,0.025924834156601604,0.029463039893008476,0.020451334161314262,0.04600866297041735
Oligo,AAV7_A2,3,0.03083034487539945,0.006844926871920424,0.027714835543282346,0.02690610488112359,0.03319683020361676
Oligo,AAV9_P4,3,0.02709001816567913,0.002803779189278089,0.027328289215457692,0.025751498133817118,0.028547673722430424
Oligo,AAV1_WT,3,0.0270711164951535,0.0020042528882157134,0.025946344624054672,0.025914110217019552,0.027665736837738035
Oligo,AAV1_A6,3,0.025121416272950493,0.004335920655318786,0.02751592674459496,0.023816104052650534,0.027623983729072682
Oligo,AAV9_A6,3,0.01992338230514798,0.001362316901971585,0.0196291168485027,0.0191806815706681,0.02051895031130522
Oligo,AAV7_P2,3,0.019518952894116183,0.0054752120033710544,0.022573969349651123,0.017885933013431044,0.02267948100256879
Oligo,AAV7_A6,3,0.014047369773027552,0.002623880000950612,0.012854696721111853,0.012543185910769937,0.014955217109327318
Oligo,AAVrh10_P4,3,0.012877929346381439,8.251280239345034e-4,0.013071114368166338,0.012522231197039511,0.013330220006615816
Oligo,AAV7_P5,3,0.010548425197816584,0.00143173471787411,0.010892041086610025,0.00993409521034636,0.01133456312968353
Oligo,AAV8_P4,3,0.010214961339098825,0.0017630857029303612,0.010092751882349068,0.00930445587496967,0.011064362074853102
Oligo,AAV5_A2,3,0.009675094400152776,6.926560411800565e-4,0.009656632321194859,0.009324243138788591,0.010016714622038004
Oligo,AAV8_P2,3,0.0093873873874143,0.004242933083842586,0.008908509783601621,0.007156359841353523,0.01137897613156874
Oligo,AAV8_A2,3,0.008514695505605605,0.0018259229917491823,0.007656478182464259,0.0074662358982010724,0.009134046451439467
Oligo,AAVpo1_A6,3,0.008213760451372863,6.474776646721612e-5,0.008236808575363953,0.008188725318345916,0.008250319646395355
Oligo,AAV9_WT,3,0.007762984989395166,0.00931872376445346,0.0026851330470158393,0.002385597426332853,0.010601446581267816
Oligo,AAV1_A2,3,0.0068928594540026925,0.0041770586401622695,0.00785069449461046,0.005085385575449088,0.009179250852860182
Oligo,AAV7_A1,3,0.005475282600610357,0.0012226097343721663,0.005176499347764627,0.004803129469164858,0.005998044105632991
Oligo,AAV3_P4,3,0.0052099739933782925,8.622927113992789e-4,0.00537854387090583,0.004827193861741743,0.00567703906377861
Oligo,AAV5_A6,3,0.005062670557630843,5.820754803069544e-4,0.004774373105749729,0.004727691602078144,0.005253500787242986
Oligo,AAV8_P5,3,0.00490915293022797,0.0019405935733253677,0.00481563309323327,0.003916321586574424,0.005855224355384166
Oligo,AAV9_A1,3,0.004710006954091087,5.374432250941871e-4,0.004632198812018301,0.004423953793307999,0.004957156043837783
Oligo,AAVpo1_P4,3,0.00438594312502017,7.884434295515843e-4,0.004175253320712577,0.0039497506626095455,0.004716790685276998
Oligo,AAV9_P5,3,0.004216673066531314,5.349602547490503e-4,0.004405617756970097,0.004009248974215653,0.004518569504066368
Oligo,AAVrh10_A6,3,0.004166063239588626,3.948470095371534e-4,0.004389006586373285,0.004049588188828615,0.004394009963740966
