population	serotype	average	Set4	Set5	Set6
Astro	AAV3_P5	8.590153227640075e-5	1.8602425913929954e-5	1.9805780560526118e-4	4.104436531001111e-5
Astro	AAV2_P2	7.74089918095674e-5	8.774103382436239e-5	1.2944801579248207e-4	1.5037925811857755e-5
Astro	AAV4mut_P4	5.531354797941129e-5	4.429802343701414e-5	5.228378091764082e-6	1.1641424240945564e-4
Astro	AAV4mut_A1	5.321097057637888e-5	1.4350225450084495e-4	1.6130657228291673e-5	0
Astro	AAV12_P2	4.949276699258904e-5	0	0	1.4847830097776713e-4
Astro	AAV2_P5	4.596609218171131e-5	1.134690221054519e-4	7.142638618942132e-6	1.728661582073988e-5
Astro	AAV4_P2	3.614740337051617e-5	1.0693660751848407e-5	0	9.774854935970012e-5
Astro	AAV3_P2	3.426897954568799e-5	6.204593169901723e-6	5.85849326554238e-6	9.074385220161985e-5
Astro	AAV2_A6	2.7015334606584104e-5	7.295558661067431e-5	2.7554413392689796e-6	5.334975869809016e-6
Astro	AAV3_A6	2.131385400618081e-5	1.692289601383494e-5	1.917469905581507e-5	2.7843966948892417e-5
Astro	AAVpo1_A1	1.0036568456194158e-5	2.617801928024352e-6	1.7920388244279754e-5	9.57151519627837e-6
Astro	AAV4_WT	8.607912071609836e-6	1.0112658768250712e-5	9.54856211651719e-6	6.162515330061606e-6
Astro	AAV8_WT	5.871124701731745e-6	0	0	1.7613374105195236e-5
Astro	AAV8_A1	4.924716291605367e-6	2.2574028613601384e-6	4.2629642584943075e-6	8.253781754961655e-6
Astro	AAV4mut_P2	3.027911144930317e-6	0	9.08373343479095e-6	0
Astro	AAV3_A2	1.8979635966024998e-6	5.6938907898074996e-6	0	0
Astro	AAVpo1_WT	9.972271682331872e-7	6.342882261965661e-7	1.197813684098248e-6	1.159579594404747e-6
Astro	AAV12_A2	0	0	0	0
Astro	AAV12_A6	0	0	0	0
Astro	AAV12_P4	0	0	0	0
Astro	AAV12_P5	0	0	0	0
Astro	AAV12_WT	0	0	0	0
Astro	AAV3_A1	0	0	0	0
Astro	AAV4_A2	0	0	0	0
Astro	AAV4_A6	0	0	0	0
Astro	AAV4mut_A2	0	0	0	0
Astro	AAV4mut_P5	0	0	0	0
Astro	AAV4_P4	0	0	0	0
Astro	AAV5_P2	0	0	0	0
Astro	AAV6_A1	0	0	0	0
Astro	AAV6_A2	0	0	0	0
Astro	AAV6_A6	0	0	0	0
